,0,1,2
03100312_F.wav,N,W,W
03010382_E.wav,W,W,W
03100208_D#.wav,N,N,W
03110352_D#.wav,W,W,W
03100357_F.wav,W,W,W
03110403_D#.wav,N,N,W
03100293_G.wav,W,W,W
03010168_D#.wav,N,W,N
03110129_F.wav,W,W,W
03010058_F.wav,N,W,W
03100419_E.wav,N,N,W
03210146_F.wav,N,W,W
03200450_F.wav,N,N,N
03200039_D#.wav,N,N,N
03210103_F.wav,N,W,N
03200415_F.wav,W,W,W
03200260_F.wav,N,N,N
03010100_F.wav,N,N,N
03110331_D#.wav,N,W,W
03110034_F.wav,W,W,N
03210159_A.wav,N,N,N
03000475_E.wav,W,N,N
03200127_D#.wav,W,W,W
03010176_D#.wav,W,W,N
03200175_F#.wav,W,W,W
03000059_E.wav,N,N,N
03100336_G.wav,W,W,W
03200102_E.wav,N,N,N
03200161_F.wav,N,W,W
03200359_G.wav,W,N,N
03100291_E.wav,N,N,N
03110356_E.wav,N,N,N
03100344_F#.wav,W,W,W
03100216_D#.wav,N,W,W
03110335_F.wav,W,W,N
03110148_F.wav,N,W,N
03200172_D#.wav,N,N,N
03010227_D.wav,W,W,W
03210101_E.wav,W,W,W
03200083_E.wav,N,W,W
03210028_D#.wav,N,W,N
03110313_D.wav,N,W,N
03200474_F.wav,N,W,W
03010294_D#.wav,W,W,W
03200297_F#.wav,W,W,W
03100343_D#.wav,W,W,N
03000261_E.wav,W,W,N
03100211_F#.wav,W,W,W
03110249_F.wav,N,N,N
03210055_D#.wav,N,N,N
03000004_D#.wav,N,N,W
03200382_E.wav,N,W,W
03210263_F.wav,W,W,N
03210226_F.wav,N,N,N
03010338_F.wav,N,N,N
03210155_D#.wav,W,W,W
03010415_F.wav,N,W,N
03000103_F.wav,N,N,N
03010450_F.wav,N,W,W
03000146_F.wav,N,N,N
03200058_F.wav,N,N,N
03100089_D#.wav,N,W,W
03110181_F#.wav,N,W,W
03100072_F.wav,N,N,N
03010260_F.wav,N,N,N
03110337_E.wav,N,N,W
03110372_E.wav,N,W,W
03110311_F.wav,N,N,N
03000159_A.wav,W,W,W
03210036_D#.wav,N,N,W
03210475_E.wav,W,W,N
03200100_F.wav,N,W,W
03010359_G.wav,N,W,N
03010008_A#.wav,W,W,W
03010161_F.wav,N,N,N
03110073_E.wav,W,W,W
03100220_D#.wav,N,W,W
03010102_E.wav,N,W,W
03100192_F.wav,W,W,W
03110328_F#.wav,N,W,W
03210059_E.wav,N,W,N
03210007_F.wav,N,N,W
03010386_D#.wav,W,W,W
03110068_F.wav,W,W,W
03100253_F.wav,W,W,W
03110394_F.wav,W,W,N
03010286_E.wav,N,N,N
03210398_E.wav,W,W,W
03210186_G.wav,N,W,W
03000367_F.wav,W,W,N
03000322_F.wav,N,W,W
03000116_D#.wav,W,W,N
03000144_F#.wav,N,N,N
03110369_F.wav,N,N,N
03110095_F.wav,N,N,N
03100152_F.wav,N,W,N
03110444_F.wav,W,W,W
03210099_E.wav,N,N,W
03000040_E.wav,N,N,N
03010399_G.wav,N,W,W
03000066_F.wav,N,W,W
03200305_G.wav,N,N,N
03100174_E.wav,W,W,N
03010366_E.wav,N,N,W
03110315_D#.wav,N,N,N
03010323_E.wav,W,W,W
03110274_F.wav,N,N,N
03100395_E.wav,W,W,W
03110247_F#.wav,N,N,W
03010340_F.wav,W,W,W
03000287_F.wav,N,W,W
03010298_D#.wav,W,W,W
03010428_F.wav,N,W,W
03210124_D#.wav,W,W,N
03110188_F.wav,N,N,N
03000027_F#.wav,W,W,W
03000075_D#.wav,W,N,N
03210179_E.wav,N,N,N
03110439_D#.wav,N,W,W
03100463_F.wav,W,W,W
03100445_E.wav,N,W,W
03100185_D#.wav,W,W,N
03010041_F.wav,N,W,N
03200098_F.wav,W,W,N
03200003_D#.wav,N,N,N
03200364_F.wav,N,W,N
03000108_D#.wav,N,N,N
03200321_F.wav,W,W,N
03200151_F#.wav,N,N,N
03110108_D#.wav,N,N,W
03100150_F.wav,W,W,W
03100115_F.wav,N,N,W
03210285_G.wav,W,W,W
03210304_F.wav,N,N,N
03110308_E.wav,N,W,W
03000439_D#.wav,N,W,W
03100400_G.wav,N,N,N
03210461_G#.wav,N,W,N
03010185_D#.wav,N,N,N
03100298_D#.wav,W,W,W
03110027_F#.wav,N,N,W
03110075_D#.wav,W,W,N
03100316_A.wav,N,N,N
03100277_E.wav,N,W,W
03000320_F.wav,W,W,W
03210005_F.wav,N,W,N
03000448_F.wav,N,N,N
03110231_D.wav,W,W,W
03000315_D#.wav,N,W,N
03210023_E.wav,N,W,N
03000247_F#.wav,W,W,W
03210244_D#.wav,N,W,W
03000278_F.wav,N,N,N
03210476_D#.wav,N,W,W
03210190_D#.wav,N,N,N
03000457_A.wav,W,W,N
03110132_F.wav,N,N,W
03010065_E.wav,N,N,N
03110116_D#.wav,W,W,W
03010218_D.wav,W,W,W
03010020_E.wav,N,W,W
03210306_D.wav,N,W,W
03110144_F#.wav,W,W,N
03210118_F.wav,W,W,N
03100447_E.wav,W,W,W
03010043_F.wav,W,W,W
03200067_F.wav,W,W,N
03200200_D#.wav,W,W,W
03200279_D.wav,W,W,N
03010449_E.wav,N,W,N
03210042_D.wav,N,W,N
03110233_F.wav,N,W,W
03110276_F.wav,W,W,W
03010119_D.wav,N,W,W
03010307_F.wav,N,W,W
03210219_F.wav,N,N,N
03100386_D#.wav,N,W,W
03110215_E.wav,N,W,N
03100056_E.wav,N,N,N
03000162_E.wav,N,W,N
03010431_E.wav,N,W,W
03210473_G#.wav,W,W,W
03100008_A#.wav,N,W,W
03200380_E.wav,N,W,W
03000328_F#.wav,N,W,N
03010220_D#.wav,W,W,W
03000245_F.wav,W,W,W
03100334_F.wav,N,N,N
03210407_D#.wav,N,N,N
03210160_F.wav,W,W,N
03200225_E.wav,N,N,N
03210182_D#.wav,W,W,W
03000181_F#.wav,N,W,W
03200203_F.wav,N,N,W
03000358_F.wav,N,N,N
03010089_D#.wav,N,N,N
03110004_D#.wav,N,N,N
03210038_F.wav,W,W,W
03000430_F.wav,W,W,W
03010126_F.wav,N,N,N
03000416_E.wav,N,W,N
03110012_F.wav,W,W,W
03010145_E.wav,W,N,N
03100128_F.wav,W,W,N
03010343_D#.wav,N,W,W
03210432_E.wav,W,W,W
03010408_A.wav,N,W,W
03210410_G#.wav,N,N,N
03210248_D#.wav,N,W,N
03100355_G.wav,W,W,N
03210414_F.wav,N,N,N
03200212_D#.wav,W,W,W
03010211_F#.wav,N,W,N
03200147_F.wav,N,W,N
03210451_F.wav,W,W,N
03210080_F.wav,N,W,W
03010262_F.wav,N,N,N
03200452_G.wav,N,W,W
03200417_G.wav,N,W,W
03210339_F.wav,N,W,N
03010201_E.wav,W,W,W
03100294_D#.wav,N,N,N
03000383_E.wav,N,W,W
03200347_D#.wav,W,W,W
03010344_F#.wav,N,N,N
03200431_E.wav,W,W,W
03210162_E.wav,W,W,W
03010216_D#.wav,W,W,W
03100176_D#.wav,N,W,N
03010380_E.wav,N,W,W
03110292_F.wav,N,N,N
03210245_F.wav,W,W,N
03000331_D#.wav,N,W,W
03000160_F.wav,N,W,N
03100037_E.wav,W,W,W
03100011_F.wav,N,W,W
03110193_F.wav,W,W,W
03210358_F.wav,W,W,W
03100168_D#.wav,N,W,W
03010203_F.wav,N,W,N
03010225_E.wav,W,W,W
03200145_E.wav,W,W,W
03000252_D#.wav,N,N,N
03210416_E.wav,W,W,N
03100371_G.wav,N,W,W
03200126_F.wav,N,W,N
03210430_F.wav,N,W,N
03110290_D.wav,N,N,N
03000352_D#.wav,N,W,W
03000403_D#.wav,W,W,W
03110479_E.wav,W,W,N
03000038_F.wav,W,W,W
03210303_D#.wav,W,W,W
03010208_D#.wav,W,N,N
03110010_E.wav,W,W,W
03000080_F.wav,N,W,W
03000451_F.wav,N,N,W
03010147_F.wav,W,W,N
03000414_F.wav,W,W,W
03000432_E.wav,N,W,W
03200408_A.wav,W,W,W
03210383_E.wav,N,N,N
03200201_E.wav,W,W,W
03200093_D#.wav,N,W,N
03000339_F.wav,W,W,N
03010417_G.wav,N,N,N
03200224_D#.wav,W,W,N
03200262_F.wav,N,N,N
03010452_G.wav,N,N,N
03000285_G.wav,N,N,W
03100189_F.wav,W,W,N
03110389_D#.wav,N,N,N
03100230_F.wav,N,N,W
03100281_F#.wav,N,N,N
03110289_D#.wav,N,N,N
03100164_D#.wav,N,N,N
03100381_F#.wav,N,W,N
03000304_F.wav,N,N,N
03000472_D#.wav,N,W,W
03210320_F.wav,N,N,N
03200228_D#.wav,N,W,W
03210272_D#.wav,N,W,N
03010379_D#.wav,N,N,W
03100288_F.wav,N,W,W
03000023_E.wav,N,N,N
03110111_F#.wav,N,N,N
03110427_F.wav,W,W,W
03100117_E.wav,N,N,N
03110401_E.wav,N,N,W
03210448_F.wav,N,W,W
03000005_F.wav,N,W,N
03110217_F.wav,W,W,W
03110120_D#.wav,W,N,N
03110009_D.wav,N,W,N
03210278_F.wav,N,N,N
03200043_F.wav,N,W,W
03000118_F.wav,N,W,N
03210440_D#.wav,N,W,W
03200020_E.wav,N,N,N
03000306_D.wav,N,N,N
03200218_D.wav,W,W,W
03200065_E.wav,N,N,N
03210457_A.wav,N,W,N
03010279_D.wav,W,W,W
03200449_E.wav,N,W,W
03100094_F.wav,N,W,W
03100426_E.wav,N,W,W
03010067_F.wav,N,N,N
03010235_F#.wav,W,W,W
03010082_F#.wav,N,N,N
03000219_F.wav,N,N,N
03200307_F.wav,N,W,W
03200119_D.wav,N,W,W
03200435_F#.wav,N,N,W
03110097_G.wav,N,W,W
03100368_F.wav,W,W,W
03000042_D.wav,N,N,W
03000084_F.wav,N,N,N
03110014_E.wav,N,N,N
03110006_D#.wav,N,W,W
03110077_F.wav,N,W,W
03110032_F.wav,N,N,N
03100031_G.wav,N,W,W
03010299_E.wav,W,W,W
03010470_D.wav,N,W,W
03210237_D#.wav,N,W,N
03200223_F.wav,W,W,N
03200266_F.wav,N,N,W
03010207_F.wav,N,N,N
03100296_D#.wav,W,W,N
03110333_F.wav,N,W,W
03100021_D#.wav,N,N,N
03200310_D#.wav,N,N,W
03200413_F#.wav,N,W,W
03200104_E.wav,N,W,W
03210434_F.wav,W,W,N
03200242_F#.wav,N,N,N
03200210_D#.wav,W,W,W
03210471_F.wav,W,W,W
03200167_F.wav,W,N,N
03000079_F.wav,N,W,W
03210229_D#.wav,W,W,N
03010195_D#.wav,N,W,N
03200373_D#.wav,W,W,N
03200422_D#.wav,N,N,N
03210241_F.wav,W,W,W
03210478_D#.wav,W,W,W
03000429_D#.wav,N,N,N
03000378_D#.wav,N,W,N
03210204_F.wav,N,N,N
03200273_D#.wav,W,W,N
03010437_F.wav,N,W,W
03000121_F.wav,N,N,N
03000319_G.wav,W,W,W
03010454_E.wav,N,W,N
03100015_F.wav,N,W,N
03010085_E.wav,W,W,N
03200019_E.wav,W,W,N
03210254_D#.wav,W,W,N
03210354_D#.wav,N,W,W
03200087_F.wav,W,W,N
03000199_F.wav,N,N,W
03210140_F.wav,W,W,W
03200456_F.wav,N,N,N
03210105_F.wav,N,N,N
03110459_D.wav,N,W,W
03200143_G.wav,N,W,W
03100314_F.wav,N,W,W
03100351_F.wav,W,W,N
03110165_D#.wav,W,W,W
03110114_D#.wav,N,N,N
03110157_F.wav,N,W,W
03210138_F.wav,W,W,W
03010063_F.wav,W,W,N
03000258_F.wav,W,W,W
03200346_F.wav,W,W,N
03000191_F#.wav,N,W,W
03000025_G.wav,N,N,N
03110442_G.wav,W,W,W
03100154_G.wav,N,W,W
03110213_F.wav,W,W,N
03010301_E.wav,W,N,N
03100391_F.wav,W,W,N
03100284_D#.wav,W,N,N
03110256_F.wav,N,W,W
03010327_F.wav,W,W,W
03110270_E.wav,N,W,N
03210180_F.wav,W,W,W
03000458_D#.wav,W,W,N
03200202_D#.wav,N,N,N
03200453_D#.wav,N,W,W
03200061_E.wav,N,W,W
03010353_D#.wav,N,W,W
03210324_F.wav,W,W,W
03210361_F.wav,N,W,W
03010239_G#.wav,N,W,N
03010362_F#.wav,N,N,N
03200462_F#.wav,N,N,N
03010187_D#.wav,N,W,W
03100170_F.wav,N,W,N
03010081_A.wav,W,W,N
03100135_F.wav,W,W,N
03110423_F.wav,W,W,W
03100050_D#.wav,W,W,W
03000044_F.wav,N,W,W
03110405_E.wav,N,W,W
03010183_F.wav,W,W,W
03000468_F.wav,N,W,N
03000317_D#.wav,N,W,N
03210060_F.wav,N,W,W
03000446_D#.wav,N,N,W
03210246_D#.wav,N,N,N
03200238_E.wav,N,W,N
03100271_F.wav,N,N,N
03010282_F.wav,N,N,N
03000345_F.wav,N,W,W
03100257_E.wav,N,W,W
03000300_F.wav,N,W,W
03200063_F.wav,N,W,N
03000342_D#.wav,N,N,N
03000138_F.wav,N,N,N
03010318_D#.wav,W,W,N
03200418_D#.wav,W,W,W
03110022_D#.wav,N,W,N
03210025_G.wav,N,N,N
03010346_F.wav,N,N,N
03100178_D#.wav,N,W,W
03210258_F.wav,N,N,N
03200234_D#.wav,N,N,N
03200327_F.wav,N,W,W
03010365_D#.wav,N,N,W
03200301_E.wav,N,N,N
03100420_F.wav,N,W,W
03010061_E.wav,N,W,N
03100465_F.wav,N,W,W
03110173_F.wav,W,W,W
03100057_F#.wav,N,N,N
03000377_A#.wav,W,W,W
03000180_F.wav,W,W,W
03100255_F.wav,N,W,W
03110392_F.wav,N,N,N
03100283_F#.wav,N,N,N
03100236_E.wav,N,N,N
03000361_F.wav,N,W,W
03000324_F.wav,N,W,W
03200183_F.wav,N,N,N
03210044_F.wav,N,N,N
03010206_D#.wav,N,N,N
03200081_A.wav,N,N,N
03200406_D#.wav,N,W,W
03110113_F#.wav,N,N,N
03000060_F.wav,N,N,N
03100137_E.wav,W,W,N
03210468_F.wav,N,N,N
03110013_F#.wav,N,N,N
03110349_E.wav,N,N,N
03210300_F.wav,N,N,N
03210370_D#.wav,W,W,W
03210345_F.wav,N,W,W
03000196_D#.wav,W,W,N
03200282_F.wav,W,W,N
03100404_G.wav,N,W,W
03010238_E.wav,N,N,N
03100169_F.wav,N,N,W
03210084_F.wav,N,N,N
03010266_F.wav,W,W,N
03010223_F.wav,N,N,N
03110374_E.wav,N,N,W
03200470_D.wav,W,W,W
03200299_E.wav,N,W,W
03110130_D#.wav,N,N,N
03200477_D#.wav,W,W,W
03200207_F.wav,N,W,N
03210079_F.wav,N,W,W
03010167_F.wav,N,N,N
03000471_F.wav,N,W,N
03000434_F.wav,W,W,W
03010104_E.wav,W,W,W
03110016_F.wav,N,N,N
03000204_F.wav,N,W,W
03000241_F.wav,N,N,N
03100330_F.wav,N,N,N
03100074_D#.wav,N,W,W
03110376_G.wav,N,W,W
03010019_E.wav,N,N,N
03200085_E.wav,W,W,W
03200454_E.wav,N,N,N
03010214_D#.wav,N,W,W
03210319_G.wav,N,W,W
03210121_F.wav,N,N,N
03200437_F.wav,N,W,W
03000105_F.wav,W,N,N
03100052_E.wav,N,W,W
03010456_F.wav,N,W,W
03000140_F.wav,N,W,W
03210199_F.wav,N,W,W
03010087_F.wav,W,W,W
03100209_G.wav,W,W,N
03110153_D#.wav,N,W,W
03200469_D#.wav,N,N,W
03000184_D#.wav,N,N,N
03010143_G.wav,N,W,W
03110269_E.wav,N,N,N
03210433_D#.wav,W,W,W
03000436_F.wav,N,N,N
03110051_F.wav,W,W,W
03210018_E.wav,N,N,N
03110480_F.wav,W,W,W
03110184_D#.wav,N,W,W
03000455_E.wav,N,W,W
03210265_D.wav,W,W,W
03210002_D#.wav,W,W,W
03200205_F.wav,N,W,N
03000153_D#.wav,N,W,W
03200240_F.wav,N,N,N
03210142_G.wav,N,W,W
03010264_F.wav,W,W,N
03010221_F.wav,N,N,N
03210107_G.wav,N,W,N
03110350_F.wav,W,W,N
03100214_D#.wav,W,W,N
03000385_E.wav,N,W,W
03110438_F.wav,N,N,W
03200122_E.wav,N,W,N
03010074_D#.wav,W,W,W
03000222_G.wav,N,N,N
03200141_F.wav,W,W,W
03010198_F.wav,W,W,W
03210086_F.wav,N,W,W
03110030_G.wav,N,N,W
03210267_F.wav,N,N,N
03000412_G.wav,N,W,W
03100194_D.wav,N,N,N
03010411_F.wav,N,N,W
03110197_E.wav,W,W,W
03100076_F.wav,W,W,W
03110109_F.wav,N,N,W
03000387_G.wav,N,N,W
03000130_D#.wav,N,W,W
03210166_F.wav,W,W,W
03200069_F#.wav,W,W,N
03210123_F.wav,W,W,W
03100295_D.wav,N,N,N
03010384_F.wav,N,W,W
03000243_F.wav,W,N,N
03100332_F.wav,N,W,N
03000341_A.wav,N,W,W
03200106_D.wav,N,N,N
03110196_D#.wav,N,W,N
03110171_F.wav,N,W,W
03100467_F.wav,W,W,W
03010026_E.wav,N,W,W
03100441_E.wav,N,N,W
03100090_E.wav,W,W,N
03010045_F.wav,N,W,N
03000113_F#.wav,W,W,W
03200360_F.wav,W,W,W
03100329_E.wav,N,N,N
03200325_F.wav,W,W,W
03000013_F#.wav,W,W,W
03110421_G.wav,W,N,W
03100206_D#.wav,N,N,W
03210062_G.wav,W,W,W
03210125_A#.wav,W,W,W
03010283_F#.wav,N,N,W
03210064_G#.wav,W,W,W
03200024_F.wav,N,W,W
03200047_E.wav,N,N,W
03200163_A.wav,W,W,N
03210302_F.wav,N,W,W
03200054_D#.wav,N,W,N
03010057_F#.wav,W,W,W
03200280_F.wav,N,W,W
03010259_F.wav,N,N,N
03110377_A#.wav,W,W,W
03100092_G.wav,N,N,W
03110091_F.wav,N,N,N
03210409_E.wav,W,W,W
03100365_D#.wav,W,W,W
03110466_E.wav,W,W,W
03200139_F.wav,W,W,W
03200029_D#.wav,N,N,N
03010158_F.wav,N,W,N
03210046_F.wav,N,N,N
03010178_D#.wav,N,N,N
03000022_D#.wav,N,N,N
03110342_D#.wav,N,W,N
03110390_F.wav,W,W,N
03000363_F.wav,N,N,N
03100318_D#.wav,N,N,W
03000326_F.wav,N,W,W
03200045_F.wav,N,W,W
03100049_E.wav,W,W,N
03200026_E.wav,N,N,N
03110317_D#.wav,N,N,N
03110446_D#.wav,N,N,N
03100393_F.wav,N,W,W
03010325_F.wav,W,N,N
03010360_F.wav,W,W,N
03200001_D#.wav,N,N,W
03010050_D#.wav,N,W,W
03000062_G.wav,N,N,W
03100348_E.wav,N,W,W
03010163_A.wav,N,N,W
03110110_F.wav,N,N,N
03010047_E.wav,W,W,W
03100443_F.wav,N,W,N
03100187_D#.wav,N,W,N
03010024_F.wav,N,W,N
03100239_G#.wav,N,W,W
03100362_F#.wav,N,W,W
03110136_E.wav,N,N,N
03110458_D#.wav,W,N,N
03200259_F.wav,W,W,N
03010280_F.wav,N,W,W
03100353_D#.wav,N,W,W
03000302_F.wav,W,N,N
03010139_F.wav,N,W,W
03010284_D#.wav,W,W,W
03210131_G#.wav,W,W,W
03000409_E.wav,N,N,N
03110048_F.wav,N,N,N
03110191_F#.wav,N,N,N
03110464_F.wav,N,W,W
03000046_F.wav,W,W,W
03200158_F.wav,W,W,W
03000114_D#.wav,N,W,W
03210326_F.wav,W,W,W
03210363_F.wav,N,W,N
03110134_G.wav,N,W,W
03210455_E.wav,N,W,W
03000265_D.wav,N,W,W
03110088_F.wav,W,W,N
03000018_E.wav,N,W,W
03210436_F.wav,W,W,W
03000165_D#.wav,N,N,N
03010240_F.wav,W,W,N
03010205_F.wav,W,N,N
03210385_E.wav,N,W,W
03100033_G.wav,N,W,W
03210149_D#.wav,N,N,N
03100268_E.wav,N,W,N
03200221_F.wav,N,W,W
03000107_G.wav,N,W,W
03000142_G.wav,N,N,N
03200264_F.wav,N,N,N
03000086_F.wav,N,W,N
03200198_F.wav,N,N,W
03010141_F.wav,W,W,W
03110053_E.wav,N,W,N
03210222_G.wav,N,W,W
03100195_D#.wav,N,N,N
03010122_E.wav,N,N,N
03110429_D#.wav,N,N,N
03110378_D#.wav,W,W,W
03100375_E.wav,N,W,N
03210412_G.wav,N,W,N
03000267_F.wav,W,W,N
03210078_F#.wav,N,N,N
03200070_D#.wav,W,W,W
03010021_D#.wav,W,W,N
03200411_F.wav,N,N,N
03010296_D#.wav,W,W,W
03000123_F.wav,N,N,N
03000166_F.wav,N,N,N
03210387_G.wav,N,N,N
03010106_D.wav,N,N,N
03210341_A.wav,W,W,W
03000006_D#.wav,N,N,N
03210243_F.wav,N,W,W
03200384_F.wav,W,W,N
03100388_E.wav,W,W,W
03210374_E.wav,W,W,N
03010031_G.wav,N,W,N
03100299_E.wav,N,N,N
03100470_D.wav,N,W,W
03000032_F.wav,W,W,W
03000077_F.wav,W,W,W
03200169_F.wav,N,W,W
03000014_E.wav,N,N,W
03110084_F.wav,N,W,W
03110079_F.wav,N,W,N
03210176_D#.wav,W,W,W
03000175_F#.wav,W,W,W
03000127_D#.wav,N,N,N
03210016_F.wav,W,W,W
03000333_F.wav,W,W,W
03110347_D#.wav,W,W,W
03100207_F.wav,N,W,W
03110093_D#.wav,W,W,W
03210376_G.wav,N,W,W
03100454_E.wav,W,W,N
03110224_D#.wav,W,W,W
03100085_E.wav,W,W,N
03010015_F.wav,N,W,N
03110121_F.wav,N,N,N
03100437_F.wav,W,W,W
03110319_G.wav,N,W,W
03010017_G#.wav,N,N,N
03200330_F.wav,N,W,N
03100303_D#.wav,N,W,W
03010351_F.wav,N,N,N
03010314_F.wav,N,W,W
03000459_D.wav,W,W,W
03210269_E.wav,W,W,N
03200052_E.wav,N,W,W
03000039_D#.wav,N,W,W
03110199_F.wav,N,N,N
03210168_D#.wav,N,W,N
03200209_G.wav,W,W,W
03010154_G.wav,N,W,W
03000442_G.wav,W,W,N
03110025_G.wav,N,N,N
03110258_F.wav,N,N,N
03010112_D#.wav,N,N,N
03200111_F#.wav,N,W,W
03100063_F.wav,W,W,W
03100272_D#.wav,W,W,W
03000157_F.wav,W,W,W
03110228_D#.wav,N,W,N
03210164_D#.wav,N,W,N
03200289_D#.wav,W,W,N
03200420_F.wav,W,W,W
03200465_F.wav,W,W,W
03210173_F.wav,W,W,W
03210381_F#.wav,N,N,N
03200389_D#.wav,N,N,N
03000035_D#.wav,N,N,N
03210281_F#.wav,W,W,N
03100327_F.wav,N,W,W
03000270_E.wav,W,W,W
03010391_F.wav,W,W,W
03100301_E.wav,W,W,N
03000256_F.wav,W,W,W
03000213_F.wav,W,W,W
03110435_F#.wav,W,W,W
03110044_F.wav,N,W,W
03100183_F.wav,N,N,W
03000405_E.wav,N,W,N
03100081_A.wav,N,W,W
03000423_F.wav,N,W,W
03010135_F.wav,N,W,N
03010170_F.wav,N,W,W
03210392_F.wav,N,N,W
03200255_F.wav,N,W,N
03000156_D#.wav,N,W,W
03200236_E.wav,W,W,W
03010257_E.wav,W,W,W
03110300_F.wav,N,W,W
03210349_E.wav,N,W,W
03100282_F.wav,N,W,W
03110345_F.wav,W,W,W
03200404_G.wav,N,N,W
03100440_D#.wav,N,W,N
03010271_F.wav,W,N,N
03010071_D#.wav,N,W,W
03110468_F.wav,W,W,N
03200120_D#.wav,N,W,N
03200137_E.wav,N,W,W
03100346_F.wav,W,W,W
03100244_D#.wav,N,N,W
03210442_G.wav,N,W,W
03200154_G.wav,N,W,N
03200075_D#.wav,N,N,N
03200027_F#.wav,N,N,N
03210157_F.wav,N,W,N
03010124_D#.wav,N,W,N
03210298_D#.wav,W,W,N
03110138_F.wav,N,W,N
03110180_F.wav,N,W,N
03100461_G#.wav,N,N,W
03000173_F.wav,N,N,N
03010465_F.wav,N,N,N
03010420_F.wav,N,N,N
03100061_E.wav,W,W,W
03210213_F.wav,N,W,N
03210256_F.wav,N,N,N
03200391_F.wav,W,W,W
03000151_F#.wav,N,N,N
03210270_E.wav,N,N,W
03200108_D#.wav,N,W,N
03000003_D#.wav,N,N,W
03200170_F.wav,N,N,N
03200135_F.wav,N,N,N
03210423_F.wav,N,W,N
03210386_D#.wav,N,N,N
03210405_E.wav,N,N,N
03110324_F.wav,W,W,W
03010236_E.wav,N,N,W
03110361_F.wav,N,N,N
03110200_D#.wav,N,W,W
03010255_F.wav,N,W,N
03000392_F.wav,N,W,W
03200271_F.wav,N,W,W
03100238_E.wav,W,W,W
03010404_G.wav,N,N,N
03200144_F#.wav,N,N,N
03000349_E.wav,N,N,N
03200257_E.wav,W,W,W
03200116_D#.wav,N,N,N
03110060_F.wav,W,W,W
03010137_E.wav,W,W,W
03100476_D#.wav,W,W,W
03100190_D#.wav,N,W,W
03100407_D#.wav,W,W,W
03200031_G.wav,N,N,N
03100223_F.wav,W,W,W
03000374_E.wav,W,W,N
03100266_F.wav,N,W,W
03210014_E.wav,N,W,W
03010169_F.wav,N,W,N
03210077_F.wav,N,N,N
03210032_F.wav,N,N,N
03010036_D#.wav,N,N,N
03000016_F.wav,W,W,W
03100104_E.wav,N,W,W
03100473_G#.wav,W,N,N
03110434_F.wav,W,W,W
03210008_A#.wav,N,N,N
03110471_F.wav,W,W,W
03100167_F.wav,N,N,N
03210333_F.wav,N,N,N
03210294_D#.wav,W,W,W
03000297_F#.wav,W,W,W
03200015_F.wav,N,N,W
03010028_D#.wav,N,W,W
03000376_G.wav,N,W,N
03000172_D#.wav,N,N,N
03100019_E.wav,N,W,N
03110212_D#.wav,W,W,W
03010330_F.wav,N,N,N
03110241_F.wav,N,N,N
03100248_D#.wav,N,W,W
03100410_G#.wav,N,N,N
03110204_F.wav,N,N,N
03210459_D.wav,W,W,W
03010155_D#.wav,N,N,W
03000269_E.wav,W,W,N
03100143_G.wav,N,W,W
03200004_D#.wav,N,W,W
03200314_F.wav,W,N,N
03010055_D#.wav,W,W,W
03200351_F.wav,N,W,W
03100182_D#.wav,N,N,N
03010209_G.wav,N,W,N
03110140_F.wav,N,N,N
03100456_F.wav,N,W,W
03100087_F.wav,W,W,W
03110105_F.wav,N,W,W
03010052_E.wav,N,W,W
03210089_D#.wav,W,W,W
03010182_D#.wav,W,W,W
03200181_F#.wav,N,W,W
03110455_E.wav,N,N,W
03000051_F.wav,N,N,N
03100155_D#.wav,N,N,N
03210088_F.wav,N,N,N
03000480_F.wav,W,W,W
03110436_F.wav,N,N,N
03100055_D#.wav,W,N,N
03100198_F.wav,W,W,W
03110222_G.wav,N,W,W
03000212_D#.wav,W,W,W
03210211_F#.wav,W,W,W
03210053_E.wav,W,W,W
03010248_D#.wav,W,W,W
03010410_G#.wav,N,W,N
03210343_D#.wav,N,W,W
03000438_F.wav,N,W,W
03110385_E.wav,N,W,W
03200033_G.wav,N,W,N
03110297_F#.wav,N,W,W
03000350_F.wav,N,N,N
03100221_F.wav,N,N,W
03200268_E.wav,N,N,N
03110172_D#.wav,N,N,N
03100264_F.wav,W,W,W
03100028_D#.wav,W,W,W
03010076_F.wav,N,W,W
03000197_E.wav,N,W,W
03100411_F.wav,W,W,W
03010194_D.wav,N,N,N
03110412_G.wav,N,W,W
03210220_D#.wav,W,W,W
03200375_E.wav,N,N,W
03200328_F#.wav,N,N,N
03000030_G.wav,W,W,W
03010473_G#.wav,N,N,N
03010332_F.wav,N,W,W
03110341_A.wav,W,W,W
03100384_F.wav,W,W,W
03100036_D#.wav,N,W,N
03110243_F.wav,W,W,W
03200388_E.wav,W,W,N
03010295_D.wav,N,N,W
03110387_G.wav,N,N,W
03010407_D#.wav,N,W,N
03000109_F.wav,N,W,W
03000421_G.wav,N,N,N
03200393_F.wav,W,W,W
03010190_D#.wav,W,W,N
03010476_D#.wav,W,W,W
03010329_E.wav,W,W,W
03100045_F.wav,N,N,N
03010441_E.wav,N,N,N
03010090_E.wav,N,W,N
03200049_E.wav,W,W,N
03010467_F.wav,W,W,N
03000171_F.wav,N,N,N
03100026_E.wav,N,N,W
03210110_F.wav,N,W,W
03200443_F.wav,W,W,W
03000200_D#.wav,N,N,W
03210136_E.wav,W,W,N
